0;1;watt2,0,Left;watt4,0
0;2;watt2,1,Left;watt4,0
0;3;watt2,2,Left;watt4,0
3;4;watt1,0,Bottom;watt4,0;watt2,2,Left
3;5;watt1,1,Bottom;watt4,0;watt2,2,Left
3;6;watt1,2,Bottom;watt4,0;watt2,2,Left
3;7;watt1,3,Bottom;watt4,0;watt2,2,Left
3;8;watt1,4,Bottom;watt4,0;watt2,2,Left
3;9;watt1,5,Bottom;watt4,0;watt2,2,Left
3;10;watt1,6,Bottom;watt4,0;watt2,2,Left
3;11;watt1,7,Bottom;watt4,0;watt2,2,Left
3;12;watt1,0,Right;watt4,0;watt2,2,Left
3;13;watt1,1,Right;watt4,0;watt2,2,Left
3;14;watt1,2,Right;watt4,0;watt2,2,Left
1060;2146;watt0,7,Parallel;watt4,0;watt2,7,Left;watt1,2,Right
1060;2147;watt3,0,Bottom;watt4,0;watt2,7,Left;watt1,2,Right
1060;2148;watt3,1,Bottom;watt4,0;watt2,7,Left;watt1,2,Right
1060;2149;watt3,2,Bottom;watt4,0;watt2,7,Left;watt1,2,Right
1060;2150;watt3,3,Bottom;watt4,0;watt2,7,Left;watt1,2,Right
1060;2151;watt3,4,Bottom;watt4,0;watt2,7,Left;watt1,2,Right
1060;2152;watt3,5,Bottom;watt4,0;watt2,7,Left;watt1,2,Right
1060;2153;watt3,6,Bottom;watt4,0;watt2,7,Left;watt1,2,Right
1060;2154;watt3,7,Bottom;watt4,0;watt2,7,Left;watt1,2,Right
1060;2155;watt3,0,Top;watt4,0;watt2,7,Left;watt1,2,Right
1060;2156;watt3,1,Top;watt4,0;watt2,7,Left;watt1,2,Right
1060;2157;watt3,2,Top;watt4,0;watt2,7,Left;watt1,2,Right
1060;2158;watt3,3,Top;watt4,0;watt2,7,Left;watt1,2,Right
1060;2159;watt3,4,Top;watt4,0;watt2,7,Left;watt1,2,Right
1060;2160;watt3,5,Top;watt4,0;watt2,7,Left;watt1,2,Right
1060;2161;watt3,6,Top;watt4,0;watt2,7,Left;watt1,2,Right
1060;2162;watt3,7,Top;watt4,0;watt2,7,Left;watt1,2,Right
1060;2163;watt3,0,Parallel;watt4,0;watt2,7,Left;watt1,2,Right
1060;2164;watt3,1,Parallel;watt4,0;watt2,7,Left;watt1,2,Right
1060;2165;watt3,2,Parallel;watt4,0;watt2,7,Left;watt1,2,Right
1060;2166;watt3,3,Parallel;watt4,0;watt2,7,Left;watt1,2,Right
1060;2167;watt3,4,Parallel;watt4,0;watt2,7,Left;watt1,2,Right
1060;2168;watt3,5,Parallel;watt4,0;watt2,7,Left;watt1,2,Right
1060;2169;watt3,6,Parallel;watt4,0;watt2,7,Left;watt1,2,Right
1060;2170;watt3,7,Parallel;watt4,0;watt2,7,Left;watt1,2,Right
0;2171;watt1,0,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2172;watt1,1,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2173;watt1,2,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2174;watt1,3,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2175;watt1,4,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2176;watt1,5,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2177;watt1,6,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2178;watt1,7,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2179;watt1,0,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2180;watt1,1,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2181;watt1,2,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2182;watt1,3,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2183;watt1,4,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2184;watt1,5,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2185;watt1,6,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2186;watt1,7,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2187;watt1,0,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2188;watt1,1,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2189;watt1,2,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2190;watt1,3,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2191;watt1,4,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2192;watt1,5,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2193;watt1,6,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2194;watt1,7,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2195;watt5,0,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2196;watt5,1,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2197;watt5,2,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2198;watt5,3,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2199;watt5,4,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2200;watt5,5,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2201;watt5,6,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2202;watt5,7,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2203;watt5,0,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2204;watt5,1,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2205;watt5,2,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2206;watt5,3,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2207;watt5,4,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2208;watt5,5,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2209;watt5,6,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2210;watt5,7,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2211;watt5,0,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2212;watt5,1,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2213;watt5,2,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2214;watt5,3,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2215;watt5,4,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2216;watt5,5,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2217;watt5,6,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2218;watt5,7,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2219;watt0,0,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2220;watt0,1,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2221;watt0,2,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2222;watt0,3,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2223;watt0,4,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2224;watt0,5,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2225;watt0,6,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2226;watt0,7,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2227;watt0,0,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2228;watt0,1,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2229;watt0,2,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2230;watt0,3,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2231;watt0,4,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2232;watt0,5,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2233;watt0,6,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2234;watt0,7,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2235;watt0,0,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2236;watt0,1,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2237;watt0,2,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2238;watt0,3,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2239;watt0,4,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2240;watt0,5,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2241;watt0,6,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2242;watt0,7,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2243;watt3,0,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2244;watt3,1,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2245;watt3,2,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2246;watt3,3,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2247;watt3,4,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2248;watt3,5,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2249;watt3,6,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2250;watt3,7,Bottom;watt4,0;watt2,2,Left;watt1,2,Right
0;2251;watt3,0,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2252;watt3,1,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2253;watt3,2,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2254;watt3,3,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2255;watt3,4,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2256;watt3,5,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2257;watt3,6,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2258;watt3,7,Top;watt4,0;watt2,2,Left;watt1,2,Right
0;2259;watt3,0,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2260;watt3,1,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2261;watt3,2,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2262;watt3,3,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2263;watt3,4,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2264;watt3,5,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2265;watt3,6,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;2266;watt3,7,Parallel;watt4,0;watt2,2,Left;watt1,2,Right
0;1;watt4,0,Left;watt2,0
0;2;watt4,1,Left;watt2,0
0;3;watt4,2,Left;watt2,0
3;4;watt1,0,Bottom;watt2,0;watt4,2,Left
3;5;watt1,1,Bottom;watt2,0;watt4,2,Left
3;6;watt1,2,Bottom;watt2,0;watt4,2,Left
3;7;watt1,3,Bottom;watt2,0;watt4,2,Left
3;8;watt1,4,Bottom;watt2,0;watt4,2,Left
3;9;watt1,5,Bottom;watt2,0;watt4,2,Left
3;10;watt1,6,Bottom;watt2,0;watt4,2,Left
3;11;watt1,7,Bottom;watt2,0;watt4,2,Left
3;12;watt1,0,Right;watt2,0;watt4,2,Left
3;13;watt1,1,Right;watt2,0;watt4,2,Left
3;14;watt1,2,Right;watt2,0;watt4,2,Left
3;15;watt1,3,Right;watt2,0;watt4,2,Left
3;16;watt1,4,Right;watt2,0;watt4,2,Left
3;17;watt1,5,Right;watt2,0;watt4,2,Left
3;18;watt1,6,Right;watt2,0;watt4,2,Left
3;19;watt1,7,Right;watt2,0;watt4,2,Left
3;20;watt1,0,Top;watt2,0;watt4,2,Left
3;21;watt1,1,Top;watt2,0;watt4,2,Left
3;22;watt1,2,Top;watt2,0;watt4,2,Left
3;23;watt1,3,Top;watt2,0;watt4,2,Left
3;24;watt1,4,Top;watt2,0;watt4,2,Left
3;25;watt1,5,Top;watt2,0;watt4,2,Left
3;26;watt1,6,Top;watt2,0;watt4,2,Left
26;27;watt5,0,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;28;watt5,1,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;29;watt5,2,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;30;watt5,3,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;31;watt5,4,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;32;watt5,5,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;33;watt5,6,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;34;watt5,7,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;35;watt5,0,Right;watt2,0;watt4,2,Left;watt1,6,Top
26;36;watt5,1,Right;watt2,0;watt4,2,Left;watt1,6,Top
26;37;watt5,2,Right;watt2,0;watt4,2,Left;watt1,6,Top
26;38;watt5,3,Right;watt2,0;watt4,2,Left;watt1,6,Top
26;39;watt5,4,Right;watt2,0;watt4,2,Left;watt1,6,Top
26;40;watt5,5,Right;watt2,0;watt4,2,Left;watt1,6,Top
26;41;watt5,6,Right;watt2,0;watt4,2,Left;watt1,6,Top
26;42;watt5,7,Right;watt2,0;watt4,2,Left;watt1,6,Top
26;43;watt5,0,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
26;44;watt5,1,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
26;45;watt5,2,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
26;46;watt5,3,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
26;47;watt5,4,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
26;48;watt5,5,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
26;49;watt5,6,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
26;50;watt5,7,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
26;51;watt0,0,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;52;watt0,1,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;53;watt0,2,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;54;watt0,3,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;55;watt0,4,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;56;watt0,5,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;57;watt0,6,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;58;watt0,7,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
26;59;watt0,0,Right;watt2,0;watt4,2,Left;watt1,6,Top
59;60;watt5,0,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;61;watt5,1,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;62;watt5,2,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;63;watt5,3,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;64;watt5,4,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;65;watt5,5,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;66;watt5,6,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;67;watt5,7,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;68;watt5,0,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;69;watt5,1,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;70;watt5,2,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;71;watt5,3,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;72;watt5,4,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;73;watt5,5,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;74;watt5,6,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;75;watt5,7,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;76;watt3,0,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;77;watt3,1,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;78;watt3,2,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;79;watt3,3,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;80;watt3,4,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;81;watt3,5,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;82;watt3,6,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;83;watt3,7,Bottom;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;84;watt3,0,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;85;watt3,1,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;86;watt3,2,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;87;watt3,3,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;88;watt3,4,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;89;watt3,5,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;90;watt3,6,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
59;91;watt3,7,Parallel;watt2,0;watt4,2,Left;watt0,0,Right;watt1,6,Top
91;92;watt0,1,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;93;watt0,2,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;94;watt0,3,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;95;watt0,4,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;96;watt0,5,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;97;watt0,6,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;98;watt0,7,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;99;watt0,1,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;100;watt0,2,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;101;watt0,3,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;102;watt0,4,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;103;watt0,5,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;104;watt0,6,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;105;watt0,7,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;106;watt0,1,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;107;watt0,2,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;108;watt0,3,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;109;watt0,4,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;110;watt0,5,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;111;watt0,6,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;112;watt0,7,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;113;watt5,0,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;114;watt5,1,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;115;watt5,2,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;116;watt5,3,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;117;watt5,4,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;118;watt5,5,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;119;watt5,6,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;120;watt5,7,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;121;watt5,0,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;122;watt5,1,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;123;watt5,2,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;124;watt5,3,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;125;watt5,4,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;126;watt5,5,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;127;watt5,6,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;128;watt5,7,Right;watt2,0;watt4,2,Left;watt1,6,Top
91;129;watt5,0,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;130;watt5,1,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;131;watt5,2,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;132;watt5,3,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;133;watt5,4,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;134;watt5,5,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;135;watt5,6,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;136;watt5,7,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
91;137;watt3,0,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
91;138;watt3,1,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
138;139;watt0,1,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;140;watt0,2,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;141;watt0,3,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;142;watt0,4,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;143;watt0,5,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;144;watt0,6,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;145;watt0,7,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;146;watt0,1,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;147;watt0,2,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;148;watt0,3,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;149;watt0,4,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;150;watt0,5,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;151;watt0,6,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;152;watt0,7,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;153;watt5,0,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;154;watt5,1,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;155;watt5,2,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;156;watt5,3,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;157;watt5,4,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;158;watt5,5,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;159;watt5,6,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;160;watt5,7,Right;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;161;watt5,0,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;162;watt5,1,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;163;watt5,2,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;164;watt5,3,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;165;watt5,4,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;166;watt5,5,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;167;watt5,6,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
138;168;watt5,7,Parallel;watt2,0;watt4,2,Left;watt3,1,Bottom;watt1,6,Top
168;169;watt3,2,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
168;170;watt3,3,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
168;171;watt3,4,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
168;172;watt3,5,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
168;173;watt3,6,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
173;174;watt0,1,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;175;watt0,2,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;176;watt0,3,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;177;watt0,4,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;178;watt0,5,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;179;watt0,6,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;180;watt0,7,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;181;watt0,1,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;182;watt0,2,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;183;watt0,3,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;184;watt0,4,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;185;watt0,5,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;186;watt0,6,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;187;watt0,7,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;188;watt5,0,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;189;watt5,1,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;190;watt5,2,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;191;watt5,3,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;192;watt5,4,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;193;watt5,5,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;194;watt5,6,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;195;watt5,7,Right;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;196;watt5,0,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;197;watt5,1,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;198;watt5,2,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;199;watt5,3,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;200;watt5,4,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;201;watt5,5,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;202;watt5,6,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
173;203;watt5,7,Parallel;watt2,0;watt4,2,Left;watt3,6,Bottom;watt1,6,Top
203;204;watt3,7,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
203;205;watt3,7,Right;watt2,0;watt4,2,Left;watt1,6,Top
203;206;watt3,7,Parallel;watt2,0;watt4,2,Left;watt1,6,Top
203;207;watt0,1,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
203;208;watt0,2,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
203;209;watt0,3,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
203;210;watt0,4,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
203;211;watt0,5,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
203;212;watt0,6,Bottom;watt2,0;watt4,2,Left;watt1,6,Top
